Hour,Heating Demand (kWh),Cooling Demand (kWh)
5084,0.5,3.0
5085,0.5,2.9
5086,0.5,2.8
5087,0.5,2.7
5088,0.5,2.0
5089,0.5,2.0999999999999996
5090,0.5,2.2
5091,0.5,2.3
5092,0.5,2.4
5093,0.5,2.5
5094,0.5,2.6
5095,0.5,2.7
5096,0.5,2.8
5097,0.5,2.9
5098,0.5,3.0
5099,0.5,3.1
5100,0.5,3.2
5101,0.5,3.3
5102,0.5,3.4
5103,0.5,3.5
5104,0.5,3.4
5105,0.5,3.3
5106,0.5,3.2
5107,0.5,3.1
5108,0.5,3.0
5109,0.5,2.9
5110,0.5,2.8
5111,0.5,2.7
5112,0.5,2.0
5113,0.5,2.0999999999999996
5114,0.5,2.2
5115,0.5,2.3
5116,0.5,2.4
5117,0.5,2.5
5118,0.5,2.6
5119,0.5,2.7
5120,0.5,2.8
5121,0.5,2.9
5122,0.5,3.0
5123,0.5,3.1
5124,0.5,3.2
5125,0.5,3.3
5126,0.5,3.4
5127,0.5,3.5
5128,0.5,3.4
5129,0.5,3.3
5130,0.5,3.2
5131,0.5,3.1
5132,0.5,3.0
5133,0.5,2.9
5134,0.5,2.8
5135,0.5,2.7
5136,0.5,2.0
5137,0.5,2.0999999999999996
5138,0.5,2.2
5139,0.5,2.3
5140,0.5,2.4
5141,0.5,2.5
5142,0.5,2.6
5143,0.5,2.7
5144,0.5,2.8
5145,0.5,2.9
5146,0.5,3.0
5147,0.5,3.1
5148,0.5,3.2
5149,0.5,3.3
5150,0.5,3.4
5151,0.5,3.5
5152,0.5,3.4
5153,0.5,3.3
5154,0.5,3.2
5155,0.5,3.1
5156,0.5,3.0
5157,0.5,2.9
5158,0.5,2.8
5159,0.5,2.7
5160,0.5,2.0
5161,0.5,2.0999999999999996
5162,0.5,2.2
5163,0.5,2.3
5164,0.5,2.4
5165,0.5,2.5
5166,0.5,2.6
5167,0.5,2.7
5168,0.5,2.8
5169,0.5,2.9
5170,0.5,3.0
5171,0.5,3.1
5172,0.5,3.2
5173,0.5,3.3
5174,0.5,3.4
5175,0.5,3.5
5176,0.5,3.4
5177,0.5,3.3
5178,0.5,3.2
5179,0.5,3.1
5180,0.5,3.0
5181,0.5,2.9
5182,0.5,2.8
5183,0.5,2.7
5184,0.5,2.0
5185,0.5,2.0999999999999996
5186,0.5,2.2
5187,0.5,2.3
5188,0.5,2.4
5189,0.5,2.5
5190,0.5,2.6
5191,0.5,2.7
5192,0.5,2.8
5193,0.5,2.9
5194,0.5,3.0
5195,0.5,3.1
5196,0.5,3.2
5197,0.5,3.3
5198,0.5,3.4
5199,0.5,3.5
5200,0.5,3.4
5201,0.5,3.3
5202,0.5,3.2
5203,0.5,3.1
5204,0.5,3.0
5205,0.5,2.9
5206,0.5,2.8
5207,0.5,2.7
5208,0.5,2.0
5209,0.5,2.0999999999999996
5210,0.5,2.2
5211,0.5,2.3
5212,0.5,2.4
5213,0.5,2.5
5214,0.5,2.6
5215,0.5,2.7
5216,0.5,2.8
5217,0.5,2.9
5218,0.5,3.0
5219,0.5,3.1
5220,0.5,3.2
5221,0.5,3.3
5222,0.5,3.4
5223,0.5,3.5
5224,0.5,3.4
5225,0.5,3.3
5226,0.5,3.2
5227,0.5,3.1
5228,0.5,3.0
5229,0.5,2.9
5230,0.5,2.8
5231,0.5,2.7
5232,0.5,2.0
5233,0.5,2.0999999999999996
5234,0.5,2.2
5235,0.5,2.3
5236,0.5,2.4
5237,0.5,2.5
5238,0.5,2.6
5239,0.5,2.7
5240,0.5,2.8
5241,0.5,2.9
5242,0.5,3.0
5243,0.5,3.1
5244,0.5,3.2
5245,0.5,3.3
5246,0.5,3.4
5247,0.5,3.5
5248,0.5,3.4
5249,0.5,3.3
5250,0.5,3.2
5251,0.5,3.1
5252,0.5,3.0
5253,0.5,2.9
5254,0.5,2.8
5255,0.5,2.7
5256,0.5,2.0
5257,0.5,2.0999999999999996
5258,0.5,2.2
5259,0.5,2.3
5260,0.5,2.4
5261,0.5,2.5
5262,0.5,2.6
5263,0.5,2.7
5264,0.5,2.8
5265,0.5,2.9
5266,0.5,3.0
5267,0.5,3.1
5268,0.5,3.2
5269,0.5,3.3
5270,0.5,3.4
5271,0.5,3.5
5272,0.5,3.4
5273,0.5,3.3
5274,0.5,3.2
5275,0.5,3.1
5276,0.5,3.0
5277,0.5,2.9
5278,0.5,2.8
5279,0.5,2.7
5280,0.5,2.0
5281,0.5,2.0999999999999996
5282,0.5,2.2
5283,0.5,2.3
5284,0.5,2.4
5285,0.5,2.5
5286,0.5,2.6
5287,0.5,2.7
5288,0.5,2.8
5289,0.5,2.9
5290,0.5,3.0
5291,0.5,3.1
5292,0.5,3.2
5293,0.5,3.3
5294,0.5,3.4
5295,0.5,3.5
5296,0.5,3.4
5297,0.5,3.3
5298,0.5,3.2
5299,0.5,3.1
5300,0.5,3.0
5301,0.5,2.9
5302,0.5,2.8
5303,0.5,2.7
5304,0.5,2.0
5305,0.5,2.0999999999999996
5306,0.5,2.2
5307,0.5,2.3
5308,0.5,2.4
5309,0.5,2.5
5310,0.5,2.6
5311,0.5,2.7
5312,0.5,2.8
5313,0.5,2.9
5314,0.5,3.0
5315,0.5,3.1
5316,0.5,3.2
5317,0.5,3.3
5318,0.5,3.4
5319,0.5,3.5
5320,0.5,3.4
5321,0.5,3.3
5322,0.5,3.2
5323,0.5,3.1
5324,0.5,3.0
5325,0.5,2.9
5326,0.5,2.8
5327,0.5,2.7
5328,0.5,2.0
5329,0.5,2.0999999999999996
5330,0.5,2.2
5331,0.5,2.3
5332,0.5,2.4
5333,0.5,2.5
5334,0.5,2.6
5335,0.5,2.7
5336,0.5,2.8
5337,0.5,2.9
5338,0.5,3.0
5339,0.5,3.1
5340,0.5,3.2
5341,0.5,3.3
5342,0.5,3.4
5343,0.5,3.5
5344,0.5,3.4
5345,0.5,3.3
5346,0.5,3.2
5347,0.5,3.1
5348,0.5,3.0
5349,0.5,2.9
5350,0.5,2.8
5351,0.5,2.7
5352,0.5,2.0
5353,0.5,2.0999999999999996
5354,0.5,2.2
5355,0.5,2.3
5356,0.5,2.4
5357,0.5,2.5
5358,0.5,2.6
5359,0.5,2.7
5360,0.5,2.8
5361,0.5,2.9
5362,0.5,3.0
5363,0.5,3.1
5364,0.5,3.2
5365,0.5,3.3
5366,0.5,3.4
5367,0.5,3.5
5368,0.5,3.4
5369,0.5,3.3
5370,0.5,3.2
5371,0.5,3.1
5372,0.5,3.0
5373,0.5,2.9
5374,0.5,2.8
5375,0.5,2.7
5376,0.5,2.0
5377,0.5,2.0999999999999996
5378,0.5,2.2
5379,0.5,2.3
5380,0.5,2.4
5381,0.5,2.5
5382,0.5,2.6
5383,0.5,2.7
5384,0.5,2.8
5385,0.5,2.9
5386,0.5,3.0
5387,0.5,3.1
5388,0.5,3.2
5389,0.5,3.3
5390,0.5,3.4
5391,0.5,3.5
5392,0.5,3.4
5393,0.5,3.3
5394,0.5,3.2
5395,0.5,3.1
5396,0.5,3.0
5397,0.5,2.9
5398,0.5,2.8
5399,0.5,2.7
5400,0.5,2.0
5401,0.5,2.0999999999999996
5402,0.5,2.2
5403,0.5,2.3
5404,0.5,2.4
5405,0.5,2.5
5406,0.5,2.6
5407,0.5,2.7
5408,0.5,2.8
5409,0.5,2.9
5410,0.5,3.0
5411,0.5,3.1
5412,0.5,3.2
5413,0.5,3.3
5414,0.5,3.4
5415,0.5,3.5
5416,0.5,3.4
5417,0.5,3.3
5418,0.5,3.2
5419,0.5,3.1
5420,0.5,3.0
5421,0.5,2.9
5422,0.5,2.8
5423,0.5,2.7
5424,0.5,2.0
5425,0.5,2.0999999999999996
5426,0.5,2.2
5427,0.5,2.3
5428,0.5,2.4
5429,0.5,2.5
5430,0.5,2.6
5431,0.5,2.7
5432,0.5,2.8
5433,0.5,2.9
5434,0.5,3.0
5435,0.5,3.1
5436,0.5,3.2
5437,0.5,3.3
5438,0.5,3.4
5439,0.5,3.5
5440,0.5,3.4
5441,0.5,3.3
5442,0.5,3.2
5443,0.5,3.1
5444,0.5,3.0
5445,0.5,2.9
5446,0.5,2.8
5447,0.5,2.7
5448,0.5,2.0
5449,0.5,2.0999999999999996
5450,0.5,2.2
5451,0.5,2.3
5452,0.5,2.4
5453,0.5,2.5
5454,0.5,2.6
5455,0.5,2.7
5456,0.5,2.8
5457,0.5,2.9
5458,0.5,3.0
5459,0.5,3.1
5460,0.5,3.2
5461,0.5,3.3
5462,0.5,3.4
5463,0.5,3.5
5464,0.5,3.4
5465,0.5,3.3
5466,0.5,3.2
5467,0.5,3.1
5468,0.5,3.0
5469,0.5,2.9
5470,0.5,2.8
5471,0.5,2.7
5472,0.5,2.0
5473,0.5,2.0999999999999996
5474,0.5,2.2
5475,0.5,2.3
5476,0.5,2.4
5477,0.5,2.5
5478,0.5,2.6
5479,0.5,2.7
5480,0.5,2.8
5481,0.5,2.9
5482,0.5,3.0
5483,0.5,3.1
5484,0.5,3.2
5485,0.5,3.3
5486,0.5,3.4
5487,0.5,3.5
5488,0.5,3.4
5489,0.5,3.3
5490,0.5,3.2
5491,0.5,3.1
5492,0.5,3.0
5493,0.5,2.9
5494,0.5,2.8
5495,0.5,2.7
5496,0.5,2.0
5497,0.5,2.0999999999999996
5498,0.5,2.2
5499,0.5,2.3
5500,0.5,2.4
5501,0.5,2.5
5502,0.5,2.6
5503,0.5,2.7
5504,0.5,2.8
5505,0.5,2.9
5506,0.5,3.0
5507,0.5,3.1
5508,0.5,3.2
5509,0.5,3.3
5510,0.5,3.4
5511,0.5,3.5
5512,0.5,3.4
5513,0.5,3.3
5514,0.5,3.2
5515,0.5,3.1
5516,0.5,3.0
5517,0.5,2.9
5518,0.5,2.8
5519,0.5,2.7
5520,0.5,2.0
5521,0.5,2.0999999999999996
5522,0.5,2.2
5523,0.5,2.3
5524,0.5,2.4
5525,0.5,2.5
5526,0.5,2.6
5527,0.5,2.7
5528,0.5,2.8
5529,0.5,2.9
5530,0.5,3.0
5531,0.5,3.1
5532,0.5,3.2
5533,0.5,3.3
5534,0.5,3.4
5535,0.5,3.5
5536,0.5,3.4
5537,0.5,3.3
5538,0.5,3.2
5539,0.5,3.1
5540,0.5,3.0
5541,0.5,2.9
5542,0.5,2.8
5543,0.5,2.7
5544,0.5,2.0
5545,0.5,2.0999999999999996
5546,0.5,2.2
5547,0.5,2.3
5548,0.5,2.4
5549,0.5,2.5
5550,0.5,2.6
5551,0.5,2.7
5552,0.5,2.8
5553,0.5,2.9
5554,0.5,3.0
5555,0.5,3.1
5556,0.5,3.2
5557,0.5,3.3
5558,0.5,3.4
5559,0.5,3.5
5560,0.5,3.4
5561,0.5,3.3
5562,0.5,3.2
5563,0.5,3.1
5564,0.5,3.0
5565,0.5,2.9
5566,0.5,2.8
5567,0.5,2.7
5568,0.5,2.0
5569,0.5,2.0999999999999996
5570,0.5,2.2
5571,0.5,2.3
5572,0.5,2.4
5573,0.5,2.5
5574,0.5,2.6
5575,0.5,2.7
5576,0.5,2.8
5577,0.5,2.9
5578,0.5,3.0
5579,0.5,3.1
5580,0.5,3.2
5581,0.5,3.3
5582,0.5,3.4
5583,0.5,3.5
5584,0.5,3.4
5585,0.5,3.3
5586,0.5,3.2
5587,0.5,3.1
5588,0.5,3.0
5589,0.5,2.9
5590,0.5,2.8
5591,0.5,2.7
5592,0.5,2.0
5593,0.5,2.0999999999999996
5594,0.5,2.2
5595,0.5,2.3
5596,0.5,2.4
5597,0.5,2.5
5598,0.5,2.6
5599,0.5,2.7
5600,0.5,2.8
5601,0.5,2.9
5602,0.5,3.0
5603,0.5,3.1
5604,0.5,3.2
5605,0.5,3.3
5606,0.5,3.4
5607,0.5,3.5
5608,0.5,3.4
5609,0.5,3.3
5610,0.5,3.2
5611,0.5,3.1
5612,0.5,3.0
5613,0.5,2.9
5614,0.5,2.8
5615,0.5,2.7
5616,0.5,2.0
5617,0.5,2.0999999999999996
5618,0.5,2.2
5619,0.5,2.3
5620,0.5,2.4
5621,0.5,2.5
5622,0.5,2.6
5623,0.5,2.7
5624,0.5,2.8
5625,0.5,2.9
5626,0.5,3.0
5627,0.5,3.1
5628,0.5,3.2
5629,0.5,3.3
5630,0.5,3.4
5631,0.5,3.5
5632,0.5,3.4
5633,0.5,3.3
5634,0.5,3.2
5635,0.5,3.1
5636,0.5,3.0
5637,0.5,2.9
5638,0.5,2.8
5639,0.5,2.7
5640,0.5,2.0
5641,0.5,2.0999999999999996
5642,0.5,2.2
5643,0.5,2.3
5644,0.5,2.4
5645,0.5,2.5
5646,0.5,2.6
5647,0.5,2.7
5648,0.5,2.8
5649,0.5,2.9
5650,0.5,3.0
5651,0.5,3.1
5652,0.5,3.2
5653,0.5,3.3
5654,0.5,3.4
5655,0.5,3.5
5656,0.5,3.4
5657,0.5,3.3
5658,0.5,3.2
5659,0.5,3.1
5660,0.5,3.0
5661,0.5,2.9
5662,0.5,2.8
5663,0.5,2.7
5664,0.5,2.0
5665,0.5,2.0999999999999996
5666,0.5,2.2
5667,0.5,2.3
5668,0.5,2.4
5669,0.5,2.5
5670,0.5,2.6
5671,0.5,2.7
5672,0.5,2.8
5673,0.5,2.9
5674,0.5,3.0
5675,0.5,3.1
5676,0.5,3.2
5677,0.5,3.3
5678,0.5,3.4
5679,0.5,3.5
5680,0.5,3.4
5681,0.5,3.3
5682,0.5,3.2
5683,0.5,3.1
5684,0.5,3.0
5685,0.5,2.9
5686,0.5,2.8
5687,0.5,2.7
5688,0.5,2.0
5689,0.5,2.0999999999999996
5690,0.5,2.2
5691,0.5,2.3
5692,0.5,2.4
5693,0.5,2.5
5694,0.5,2.6
5695,0.5,2.7
5696,0.5,2.8
5697,0.5,2.9
5698,0.5,3.0
5699,0.5,3.1
5700,0.5,3.2
5701,0.5,3.3
5702,0.5,3.4
5703,0.5,3.5
5704,0.5,3.4
5705,0.5,3.3
5706,0.5,3.2
5707,0.5,3.1
5708,0.5,3.0
5709,0.5,2.9
5710,0.5,2.8
5711,0.5,2.7
5712,0.5,2.0
5713,0.5,2.0999999999999996
5714,0.5,2.2
5715,0.5,2.3
5716,0.5,2.4
5717,0.5,2.5
5718,0.5,2.6
5719,0.5,2.7
5720,0.5,2.8
5721,0.5,2.9
5722,0.5,3.0
5723,0.5,3.1
5724,0.5,3.2
5725,0.5,3.3
5726,0.5,3.4
5727,0.5,3.5
5728,0.5,3.4
5729,0.5,3.3
5730,0.5,3.2
5731,0.5,3.1
5732,0.5,3.0
5733,0.5,2.9
5734,0.5,2.8
5735,0.5,2.7
5736,0.5,2.0
5737,0.5,2.0999999999999996
5738,0.5,2.2
5739,0.5,2.3
5740,0.5,2.4
5741,0.5,2.5
5742,0.5,2.6
5743,0.5,2.7
5744,0.5,2.8
5745,0.5,2.9
5746,0.5,3.0
5747,0.5,3.1
5748,0.5,3.2
5749,0.5,3.3
5750,0.5,3.4
5751,0.5,3.5
5752,0.5,3.4
5753,0.5,3.3
5754,0.5,3.2
5755,0.5,3.1
5756,0.5,3.0
5757,0.5,2.9
5758,0.5,2.8
5759,0.5,2.7
5760,0.5,1.3
5761,0.5,1.38
5762,0.5,1.46
5763,0.5,1.54
5764,0.5,1.62
5765,0.5,1.7
5766,0.5,1.78
5767,0.5,1.8599999999999999
5768,0.5,1.94
5769,0.5,2.02
5770,0.5,2.1
5771,0.5,2.18
5772,0.5,2.26
5773,0.5,2.34
5774,0.5,2.42
5775,0.5,2.5
5776,0.5,2.42
5777,0.5,2.34
5778,0.5,2.26
5779,0.5,2.18
5780,0.5,2.1
5781,0.5,2.02
5782,0.5,1.94
5783,0.5,1.8599999999999999
5784,0.5,1.3
5785,0.5,1.38
5786,0.5,1.46
5787,0.5,1.54
5788,0.5,1.62
5789,0.5,1.7
5790,0.5,1.78
5791,0.5,1.8599999999999999
5792,0.5,1.94
5793,0.5,2.02
5794,0.5,2.1
5795,0.5,2.18
5796,0.5,2.26
5797,0.5,2.34
5798,0.5,2.42
5799,0.5,2.5
5800,0.5,2.42
5801,0.5,2.34
5802,0.5,2.26
5803,0.5,2.18
5804,0.5,2.1
5805,0.5,2.02
5806,0.5,1.94
5807,0.5,1.8599999999999999
5808,0.5,1.3
5809,0.5,1.38
5810,0.5,1.46
5811,0.5,1.54
5812,0.5,1.62
5813,0.5,1.7
5814,0.5,1.78
5815,0.5,1.8599999999999999
5816,0.5,1.94
5817,0.5,2.02
5818,0.5,2.1
5819,0.5,2.18
5820,0.5,2.26
5821,0.5,2.34
5822,0.5,2.42
5823,0.5,2.5
5824,0.5,2.42
5825,0.5,2.34
5826,0.5,2.26
5827,0.5,2.18
5828,0.5,2.1
5829,0.5,2.02
5830,0.5,1.94
5831,0.5,1.8599999999999999
5832,0.5,1.3
5833,0.5,1.38
5834,0.5,1.46
5835,0.5,1.54
5836,0.5,1.62
5837,0.5,1.7
5838,0.5,1.78
5839,0.5,1.8599999999999999
5840,0.5,1.94
5841,0.5,2.02
5842,0.5,2.1
5843,0.5,2.18
5844,0.5,2.26
5845,0.5,2.34
5846,0.5,2.42
5847,0.5,2.5
5848,0.5,2.42
5849,0.5,2.34
5850,0.5,2.26
5851,0.5,2.18
5852,0.5,2.1
5853,0.5,2.02
5854,0.5,1.94
5855,0.5,1.8599999999999999
5856,0.5,1.3
5857,0.5,1.38
5858,0.5,1.46
5859,0.5,1.54
5860,0.5,1.62
5861,0.5,1.7
5862,0.5,1.78
5863,0.5,1.8599999999999999
5864,0.5,1.94
5865,0.5,2.02
5866,0.5,2.1
5867,0.5,2.18
5868,0.5,2.26
5869,0.5,2.34
5870,0.5,2.42
5871,0.5,2.5
5872,0.5,2.42
5873,0.5,2.34
5874,0.5,2.26
5875,0.5,2.18
5876,0.5,2.1
5877,0.5,2.02
5878,0.5,1.94
5879,0.5,1.8599999999999999
5880,0.5,1.3
5881,0.5,1.38
5882,0.5,1.46
5883,0.5,1.54
5884,0.5,1.62
5885,0.5,1.7
5886,0.5,1.78
5887,0.5,1.8599999999999999
5888,0.5,1.94
5889,0.5,2.02
5890,0.5,2.1
5891,0.5,2.18
5892,0.5,2.26
5893,0.5,2.34
5894,0.5,2.42
5895,0.5,2.5
5896,0.5,2.42
5897,0.5,2.34
5898,0.5,2.26
5899,0.5,2.18
5900,0.5,2.1
5901,0.5,2.02
5902,0.5,1.94
5903,0.5,1.8599999999999999
5904,0.5,1.3
5905,0.5,1.38
5906,0.5,1.46
5907,0.5,1.54
5908,0.5,1.62
5909,0.5,1.7
5910,0.5,1.78
5911,0.5,1.8599999999999999
5912,0.5,1.94
5913,0.5,2.02
5914,0.5,2.1
5915,0.5,2.18
5916,0.5,2.26
5917,0.5,2.34
5918,0.5,2.42
5919,0.5,2.5
5920,0.5,2.42
5921,0.5,2.34
5922,0.5,2.26
5923,0.5,2.18
5924,0.5,2.1
5925,0.5,2.02
5926,0.5,1.94
5927,0.5,1.8599999999999999
5928,0.5,1.3
5929,0.5,1.38
5930,0.5,1.46
5931,0.5,1.54
5932,0.5,1.62
5933,0.5,1.7
5934,0.5,1.78
5935,0.5,1.8599999999999999
5936,0.5,1.94
5937,0.5,2.02
5938,0.5,2.1
5939,0.5,2.18
5940,0.5,2.26
5941,0.5,2.34
5942,0.5,2.42
5943,0.5,2.5
5944,0.5,2.42
5945,0.5,2.34
5946,0.5,2.26
5947,0.5,2.18
5948,0.5,2.1
5949,0.5,2.02
5950,0.5,1.94
5951,0.5,1.8599999999999999
5952,0.5,1.3
5953,0.5,1.38
5954,0.5,1.46
5955,0.5,1.54
5956,0.5,1.62
5957,0.5,1.7
5958,0.5,1.78
5959,0.5,1.8599999999999999
5960,0.5,1.94
5961,0.5,2.02
5962,0.5,2.1
5963,0.5,2.18
5964,0.5,2.26
5965,0.5,2.34
5966,0.5,2.42
5967,0.5,2.5
5968,0.5,2.42
5969,0.5,2.34
5970,0.5,2.26
5971,0.5,2.18
5972,0.5,2.1
5973,0.5,2.02
5974,0.5,1.94
5975,0.5,1.8599999999999999
5976,0.5,1.3
5977,0.5,1.38
5978,0.5,1.46
5979,0.5,1.54
5980,0.5,1.62
5981,0.5,1.7
5982,0.5,1.78
5983,0.5,1.8599999999999999
5984,0.5,1.94
5985,0.5,2.02
5986,0.5,2.1
5987,0.5,2.18
5988,0.5,2.26
5989,0.5,2.34
5990,0.5,2.42
5991,0.5,2.5
5992,0.5,2.42
5993,0.5,2.34
5994,0.5,2.26
5995,0.5,2.18
5996,0.5,2.1
5997,0.5,2.02
5998,0.5,1.94
5999,0.5,1.8599999999999999
6000,0.5,1.3
6001,0.5,1.38
6002,0.5,1.46
6003,0.5,1.54
6004,0.5,1.62
6005,0.5,1.7
6006,0.5,1.78
6007,0.5,1.8599999999999999
6008,0.5,1.94
6009,0.5,2.02
6010,0.5,2.1
6011,0.5,2.18
6012,0.5,2.26
6013,0.5,2.34
6014,0.5,2.42
6015,0.5,2.5
6016,0.5,2.42
6017,0.5,2.34
6018,0.5,2.26
6019,0.5,2.18
6020,0.5,2.1
6021,0.5,2.02
6022,0.5,1.94
6023,0.5,1.8599999999999999
6024,0.5,1.3
6025,0.5,1.38
6026,0.5,1.46
6027,0.5,1.54
6028,0.5,1.62
6029,0.5,1.7
6030,0.5,1.78
6031,0.5,1.8599999999999999
6032,0.5,1.94
6033,0.5,2.02
6034,0.5,2.1
6035,0.5,2.18
6036,0.5,2.26
6037,0.5,2.34
6038,0.5,2.42
6039,0.5,2.5
6040,0.5,2.42
6041,0.5,2.34
6042,0.5,2.26
6043,0.5,2.18
6044,0.5,2.1
6045,0.5,2.02
6046,0.5,1.94
6047,0.5,1.8599999999999999
6048,0.5,1.3
6049,0.5,1.38
6050,0.5,1.46
6051,0.5,1.54
6052,0.5,1.62
6053,0.5,1.7
6054,0.5,1.78
6055,0.5,1.8599999999999999
6056,0.5,1.94
6057,0.5,2.02
6058,0.5,2.1
6059,0.5,2.18
6060,0.5,2.26
6061,0.5,2.34
6062,0.5,2.42
6063,0.5,2.5
6064,0.5,2.42
6065,0.5,2.34
6066,0.5,2.26
6067,0.5,2.18
6068,0.5,2.1
6069,0.5,2.02
6070,0.5,1.94
6071,0.5,1.8599999999999999
6072,0.5,1.3
6073,0.5,1.38
6074,0.5,1.46
6075,0.5,1.54
6076,0.5,1.62
6077,0.5,1.7
6078,0.5,1.78
6079,0.5,1.8599999999999999
6080,0.5,1.94
6081,0.5,2.02
6082,0.5,2.1
6083,0.5,2.18
6084,0.5,2.26
6085,0.5,2.34
6086,0.5,2.42
6087,0.5,2.5
6088,0.5,2.42
6089,0.5,2.34
6090,0.5,2.26
6091,0.5,2.18
6092,0.5,2.1
6093,0.5,2.02
6094,0.5,1.94
6095,0.5,1.8599999999999999
6096,0.5,1.3
6097,0.5,1.38
6098,0.5,1.46
6099,0.5,1.54
6100,0.5,1.62
6101,0.5,1.7
6102,0.5,1.78
6103,0.5,1.8599999999999999
6104,0.5,1.94
6105,0.5,2.02
6106,0.5,2.1
6107,0.5,2.18
6108,0.5,2.26
6109,0.5,2.34
6110,0.5,2.42
6111,0.5,2.5
6112,0.5,2.42
6113,0.5,2.34
6114,0.5,2.26
6115,0.5,2.18
6116,0.5,2.1
6117,0.5,2.02
6118,0.5,1.94
6119,0.5,1.8599999999999999
6120,0.5,1.3
6121,0.5,1.38
6122,0.5,1.46
6123,0.5,1.54
6124,0.5,1.62
6125,0.5,1.7
6126,0.5,1.78
6127,0.5,1.8599999999999999
6128,0.5,1.94
6129,0.5,2.02
6130,0.5,2.1
6131,0.5,2.18
6132,0.5,2.26
6133,0.5,2.34
6134,0.5,2.42
6135,0.5,2.5
6136,0.5,2.42
6137,0.5,2.34
6138,0.5,2.26
6139,0.5,2.18
6140,0.5,2.1
6141,0.5,2.02
6142,0.5,1.94
6143,0.5,1.8599999999999999
6144,0.5,1.3
6145,0.5,1.38
6146,0.5,1.46
6147,0.5,1.54
6148,0.5,1.62
6149,0.5,1.7
6150,0.5,1.78
6151,0.5,1.8599999999999999
6152,0.5,1.94
6153,0.5,2.02
6154,0.5,2.1
6155,0.5,2.18
6156,0.5,2.26
6157,0.5,2.34
6158,0.5,2.42
6159,0.5,2.5
6160,0.5,2.42
6161,0.5,2.34
6162,0.5,2.26
6163,0.5,2.18
6164,0.5,2.1
6165,0.5,2.02
6166,0.5,1.94
6167,0.5,1.8599999999999999
6168,0.5,1.3
6169,0.5,1.38
6170,0.5,1.46
6171,0.5,1.54
6172,0.5,1.62
6173,0.5,1.7
6174,0.5,1.78
6175,0.5,1.8599999999999999
6176,0.5,1.94
6177,0.5,2.02
6178,0.5,2.1
6179,0.5,2.18
6180,0.5,2.26
6181,0.5,2.34
6182,0.5,2.42
6183,0.5,2.5
6184,0.5,2.42
6185,0.5,2.34
6186,0.5,2.26
6187,0.5,2.18
6188,0.5,2.1
6189,0.5,2.02
6190,0.5,1.94
6191,0.5,1.8599999999999999
6192,0.5,1.3
6193,0.5,1.38
6194,0.5,1.46
6195,0.5,1.54
6196,0.5,1.62
6197,0.5,1.7
6198,0.5,1.78
6199,0.5,1.8599999999999999
6200,0.5,1.94
6201,0.5,2.02
6202,0.5,2.1
6203,0.5,2.18
6204,0.5,2.26
6205,0.5,2.34
6206,0.5,2.42
6207,0.5,2.5
6208,0.5,2.42
6209,0.5,2.34
6210,0.5,2.26
6211,0.5,2.18
6212,0.5,2.1
6213,0.5,2.02
6214,0.5,1.94
6215,0.5,1.8599999999999999
6216,0.5,1.3
6217,0.5,1.38
6218,0.5,1.46
6219,0.5,1.54
6220,0.5,1.62
6221,0.5,1.7
6222,0.5,1.78
6223,0.5,1.8599999999999999
6224,0.5,1.94
6225,0.5,2.02
6226,0.5,2.1
6227,0.5,2.18
6228,0.5,2.26
6229,0.5,2.34
6230,0.5,2.42
6231,0.5,2.5
6232,0.5,2.42
6233,0.5,2.34
6234,0.5,2.26
6235,0.5,2.18
6236,0.5,2.1
6237,0.5,2.02
6238,0.5,1.94
6239,0.5,1.8599999999999999
6240,0.5,1.3
6241,0.5,1.38
6242,0.5,1.46
6243,0.5,1.54
6244,0.5,1.62
6245,0.5,1.7
6246,0.5,1.78
6247,0.5,1.8599999999999999
6248,0.5,1.94
6249,0.5,2.02
6250,0.5,2.1
6251,0.5,2.18
6252,0.5,2.26
6253,0.5,2.34
6254,0.5,2.42
6255,0.5,2.5
6256,0.5,2.42
6257,0.5,2.34
6258,0.5,2.26
6259,0.5,2.18
6260,0.5,2.1
6261,0.5,2.02
6262,0.5,1.94
6263,0.5,1.8599999999999999
6264,0.5,1.3
6265,0.5,1.38
6266,0.5,1.46
6267,0.5,1.54
6268,0.5,1.62
6269,0.5,1.7
6270,0.5,1.78
6271,0.5,1.8599999999999999
6272,0.5,1.94
6273,0.5,2.02
6274,0.5,2.1
6275,0.5,2.18
6276,0.5,2.26
6277,0.5,2.34
6278,0.5,2.42
6279,0.5,2.5
6280,0.5,2.42
6281,0.5,2.34
6282,0.5,2.26
6283,0.5,2.18
6284,0.5,2.1
6285,0.5,2.02
6286,0.5,1.94
6287,0.5,1.8599999999999999
6288,0.5,1.3
6289,0.5,1.38
6290,0.5,1.46
6291,0.5,1.54
6292,0.5,1.62
6293,0.5,1.7
6294,0.5,1.78
6295,0.5,1.8599999999999999
6296,0.5,1.94
6297,0.5,2.02
6298,0.5,2.1
6299,0.5,2.18
6300,0.5,2.26
6301,0.5,2.34
6302,0.5,2.42
6303,0.5,2.5
6304,0.5,2.42
6305,0.5,2.34
6306,0.5,2.26
6307,0.5,2.18
6308,0.5,2.1
6309,0.5,2.02
6310,0.5,1.94
6311,0.5,1.8599999999999999
6312,0.5,1.3
6313,0.5,1.38
6314,0.5,1.46
6315,0.5,1.54
6316,0.5,1.62
6317,0.5,1.7
6318,0.5,1.78
6319,0.5,1.8599999999999999
